Data,Quantidade,Valor,Denominacao,Especie
2006-03-06,"20,701,030","R$2,070,103,000.00",100.00,Cédulas
2006-03-03,"3,185,300,427","R$31,853,004.27",0.01,Moedas
2006-03-03,"2,536,559,093","R$126,827,954.65",0.05,Moedas
2006-03-03,"2,736,103,821","R$273,610,382.10",0.10,Moedas
2006-03-03,"1,092,359,970","R$273,089,992.50",0.25,Moedas
2006-03-03,"927,516,641","R$463,758,320.50",0.50,Moedas
2006-03-03,"541,466,525","R$541,466,525.00",1.00,Cédulas
2006-03-03,"481,549,801","R$481,549,801.00",1.00,Moedas
2006-03-03,"351,912,638","R$703,825,276.00",2.00,Cédulas
2006-03-03,"274,518,700","R$1,372,593,500.00",5.00,Cédulas
2006-03-03,"754,862,809","R$7,548,628,090.00",10.00,Cédulas
2006-03-03,"229,878,570","R$4,597,571,400.00",20.00,Cédulas
2006-03-03,"946,932,342","R$47,346,617,100.00",50.00,Cédulas
2006-03-03,"20,680,051","R$2,068,005,100.00",100.00,Cédulas
2006-03-02,"3,185,173,227","R$31,851,732.27",0.01,Moedas
2006-03-02,"2,535,077,893","R$126,753,894.65",0.05,Moedas
2006-03-02,"2,728,945,821","R$272,894,582.10",0.10,Moedas
2006-03-02,"1,089,843,670","R$272,460,917.50",0.25,Moedas
2006-03-02,"926,608,041","R$463,304,020.50",0.50,Moedas
2006-03-02,"538,337,897","R$538,337,897.00",1.00,Cédulas
2006-03-02,"480,458,501","R$480,458,501.00",1.00,Moedas
2006-03-02,"350,798,951","R$701,597,902.00",2.00,Cédulas
2006-03-02,"273,756,283","R$1,368,781,415.00",5.00,Cédulas
2006-03-02,"740,080,093","R$7,400,800,930.00",10.00,Cédulas
2006-03-02,"223,353,504","R$4,467,070,080.00",20.00,Cédulas
2006-03-02,"934,003,752","R$46,700,187,600.00",50.00,Cédulas
2006-03-02,"20,307,400","R$2,030,740,000.00",100.00,Cédulas
2006-03-01,"3,185,174,427","R$31,851,744.27",0.01,Moedas
2006-03-01,"2,534,832,193","R$126,741,609.65",0.05,Moedas
2006-03-01,"2,728,634,921","R$272,863,492.10",0.10,Moedas
2006-03-01,"1,089,660,870","R$272,415,217.50",0.25,Moedas
2006-03-01,"926,490,971","R$463,245,485.50",0.50,Moedas
2006-03-01,"545,737,266","R$545,737,266.00",1.00,Cédulas
2006-03-01,"480,208,213","R$480,208,213.00",1.00,Moedas
2006-03-01,"350,914,103","R$701,828,206.00",2.00,Cédulas
2006-03-01,"273,752,005","R$1,368,760,025.00",5.00,Cédulas
2006-03-01,"744,133,663","R$7,441,336,630.00",10.00,Cédulas
2006-03-01,"225,087,163","R$4,501,743,260.00",20.00,Cédulas
2006-03-01,"938,008,029","R$46,900,401,450.00",50.00,Cédulas
2006-03-01,"20,384,299","R$2,038,429,900.00",100.00,Cédulas
2006-02-24,"3,185,171,427","R$31,851,714.27",0.01,Moedas
2006-02-24,"2,534,746,993","R$126,737,349.65",0.05,Moedas
2006-02-24,"2,728,469,021","R$272,846,902.10",0.10,Moedas
2006-02-24,"1,089,569,370","R$272,392,342.50",0.25,Moedas
2006-02-24,"926,389,371","R$463,194,685.50",0.50,Moedas
2006-02-24,"542,837,399","R$542,837,399.00",1.00,Cédulas
2006-02-24,"480,113,713","R$480,113,713.00",1.00,Moedas
2006-02-24,"350,459,313","R$700,918,626.00",2.00,Cédulas
2006-02-24,"273,518,033","R$1,367,590,165.00",5.00,Cédulas
2006-02-24,"743,472,475","R$7,434,724,750.00",10.00,Cédulas
2006-02-24,"223,646,057","R$4,472,921,140.00",20.00,Cédulas
2006-02-24,"933,084,349","R$46,654,217,450.00",50.00,Cédulas
2006-02-24,"20,404,901","R$2,040,490,100.00",100.00,Cédulas
2006-02-23,"3,185,129,427","R$31,851,294.27",0.01,Moedas
2006-02-23,"2,534,585,793","R$126,729,289.65",0.05,Moedas
2006-02-23,"2,728,130,423","R$272,813,042.30",0.10,Moedas
2006-02-23,"1,089,407,673","R$272,351,918.25",0.25,Moedas
2006-02-23,"926,261,097","R$463,130,548.50",0.50,Moedas
2006-02-23,"545,426,038","R$545,426,038.00",1.00,Cédulas
2006-02-23,"480,012,250","R$480,012,250.00",1.00,Moedas
2006-02-23,"348,283,675","R$696,567,350.00",2.00,Cédulas
2006-02-23,"270,989,450","R$1,354,947,250.00",5.00,Cédulas
2006-02-23,"716,830,734","R$7,168,307,340.00",10.00,Cédulas
2006-02-23,"211,241,061","R$4,224,821,220.00",20.00,Cédulas
2006-02-23,"896,448,221","R$44,822,411,050.00",50.00,Cédulas
2006-02-23,"20,261,788","R$2,026,178,800.00",100.00,Cédulas
2006-02-22,"3,185,132,229","R$31,851,322.29",0.01,Moedas
2006-02-22,"2,534,593,094","R$126,729,654.70",0.05,Moedas
2006-02-22,"2,728,114,225","R$272,811,422.50",0.10,Moedas
2006-02-22,"1,089,302,480","R$272,325,620.00",0.25,Moedas
2006-02-22,"926,223,619","R$463,111,809.50",0.50,Moedas
2006-02-22,"541,363,763","R$541,363,763.00",1.00,Cédulas
2006-02-22,"479,907,494","R$479,907,494.00",1.00,Moedas
2006-02-22,"348,713,994","R$697,427,988.00",2.00,Cédulas
2006-02-22,"270,456,164","R$1,352,280,820.00",5.00,Cédulas
2006-02-22,"696,833,838","R$6,968,338,380.00",10.00,Cédulas
2006-02-22,"204,346,624","R$4,086,932,480.00",20.00,Cédulas
2006-02-22,"873,557,582","R$43,677,879,100.00",50.00,Cédulas
2006-02-22,"20,075,119","R$2,007,511,900.00",100.00,Cédulas
2006-02-21,"3,185,140,662","R$31,851,406.62",0.01,Moedas
2006-02-21,"2,534,360,368","R$126,718,018.40",0.05,Moedas
2006-02-21,"2,727,835,441","R$272,783,544.10",0.10,Moedas
2006-02-21,"1,089,280,495","R$272,320,123.75",0.25,Moedas
2006-02-21,"926,134,000","R$463,067,000.00",0.50,Moedas
2006-02-21,"541,702,624","R$541,702,624.00",1.00,Cédulas
2006-02-21,"479,673,901","R$479,673,901.00",1.00,Moedas
2006-02-21,"354,129,291","R$708,258,582.00",2.00,Cédulas
2006-02-21,"270,931,492","R$1,354,657,460.00",5.00,Cédulas
2006-02-21,"700,085,121","R$7,000,851,210.00",10.00,Cédulas
2006-02-21,"205,268,578","R$4,105,371,560.00",20.00,Cédulas
2006-02-21,"872,336,426","R$43,616,821,300.00",50.00,Cédulas
2006-02-21,"20,068,929","R$2,006,892,900.00",100.00,Cédulas
2006-02-20,"3,185,135,668","R$31,851,356.68",0.01,Moedas
2006-02-20,"2,534,298,472","R$126,714,923.60",0.05,Moedas
2006-02-20,"2,726,704,950","R$272,670,495.00",0.10,Moedas
2006-02-20,"1,088,811,123","R$272,202,780.75",0.25,Moedas
2006-02-20,"925,463,635","R$462,731,817.50",0.50,Moedas
2006-02-20,"547,997,011","R$547,997,011.00",1.00,Cédulas
2006-02-20,"479,217,186","R$479,217,186.00",1.00,Moedas
2006-02-20,"354,771,092","R$709,542,184.00",2.00,Cédulas
2006-02-20,"271,746,890","R$1,358,734,450.00",5.00,Cédulas
2006-02-20,"705,540,352","R$7,055,403,520.00",10.00,Cédulas
2006-02-20,"209,291,126","R$4,185,822,520.00",20.00,Cédulas
2006-02-20,"876,181,194","R$43,809,059,700.00",50.00,Cédulas
2006-02-20,"20,082,804","R$2,008,280,400.00",100.00,Cédulas
2006-02-17,"3,185,105,968","R$31,851,059.68",0.01,Moedas
2006-02-17,"2,533,829,656","R$126,691,482.80",0.05,Moedas
2006-02-17,"2,726,001,945","R$272,600,194.50",0.10,Moedas
2006-02-17,"1,088,544,690","R$272,136,172.50",0.25,Moedas
2006-02-17,"925,206,003","R$462,603,001.50",0.50,Moedas
2006-02-17,"527,354,020","R$527,354,020.00",1.00,Cédulas
2006-02-17,"478,400,865","R$478,400,865.00",1.00,Moedas
2006-02-17,"355,540,423","R$711,080,846.00",2.00,Cédulas
2006-02-17,"271,812,843","R$1,359,064,215.00",5.00,Cédulas
2006-02-17,"712,522,554","R$7,125,225,540.00",10.00,Cédulas
2006-02-17,"209,671,730","R$4,193,434,600.00",20.00,Cédulas
2006-02-17,"883,550,868","R$44,177,543,400.00",50.00,Cédulas
2006-02-17,"20,105,811","R$2,010,581,100.00",100.00,Cédulas
2006-02-16,"3,185,102,969","R$31,851,029.69",0.01,Moedas
2006-02-16,"2,532,855,556","R$126,642,777.80",0.05,Moedas
2006-02-16,"2,724,605,747","R$272,460,574.70",0.10,Moedas
2006-02-16,"1,087,895,343","R$271,973,835.75",0.25,Moedas
2006-02-16,"924,785,356","R$462,392,678.00",0.50,Moedas
2006-02-16,"541,311,941","R$541,311,941.00",1.00,Cédulas
2006-02-16,"477,345,928","R$477,345,928.00",1.00,Moedas
2006-02-16,"355,750,164","R$711,500,328.00",2.00,Cédulas
2006-02-16,"272,087,354","R$1,360,436,770.00",5.00,Cédulas
2006-02-16,"715,059,603","R$7,150,596,030.00",10.00,Cédulas
2006-02-16,"211,437,847","R$4,228,756,940.00",20.00,Cédulas
2006-02-16,"884,794,398","R$44,239,719,900.00",50.00,Cédulas
2006-02-16,"20,074,956","R$2,007,495,600.00",100.00,Cédulas
2006-02-15,"3,185,105,969","R$31,851,059.69",0.01,Moedas
2006-02-15,"2,532,818,556","R$126,640,927.80",0.05,Moedas
2006-02-15,"2,724,529,147","R$272,452,914.70",0.10,Moedas
2006-02-15,"1,087,853,943","R$271,963,485.75",0.25,Moedas
2006-02-15,"924,783,686","R$462,391,843.00",0.50,Moedas
2006-02-15,"539,022,397","R$539,022,397.00",1.00,Cédulas
2006-02-15,"477,329,428","R$477,329,428.00",1.00,Moedas
2006-02-15,"355,922,419","R$711,844,838.00",2.00,Cédulas
2006-02-15,"272,651,645","R$1,363,258,225.00",5.00,Cédulas
2006-02-15,"719,668,655","R$7,196,686,550.00",10.00,Cédulas
2006-02-15,"214,189,840","R$4,283,796,800.00",20.00,Cédulas
2006-02-15,"890,161,621","R$44,508,081,050.00",50.00,Cédulas
2006-02-15,"20,083,363","R$2,008,336,300.00",100.00,Cédulas
2006-02-14,"3,185,102,969","R$31,851,029.69",0.01,Moedas
2006-02-14,"2,532,605,556","R$126,630,277.80",0.05,Moedas
2006-02-14,"2,716,468,047","R$271,646,804.70",0.10,Moedas
2006-02-14,"1,085,206,143","R$271,301,535.75",0.25,Moedas
2006-02-14,"922,857,936","R$461,428,968.00",0.50,Moedas
2006-02-14,"555,619,677","R$555,619,677.00",1.00,Cédulas
2006-02-14,"476,435,428","R$476,435,428.00",1.00,Moedas
2006-02-14,"356,367,354","R$712,734,708.00",2.00,Cédulas
2006-02-14,"273,356,371","R$1,366,781,855.00",5.00,Cédulas
2006-02-14,"730,384,519","R$7,303,845,190.00",10.00,Cédulas
2006-02-14,"218,434,141","R$4,368,682,820.00",20.00,Cédulas
2006-02-14,"900,685,711","R$45,034,285,550.00",50.00,Cédulas
2006-02-14,"20,123,435","R$2,012,343,500.00",100.00,Cédulas
2006-02-13,"3,185,086,972","R$31,850,869.72",0.01,Moedas
2006-02-13,"2,531,378,366","R$126,568,918.30",0.05,Moedas
2006-02-13,"2,715,326,855","R$271,532,685.50",0.10,Moedas
2006-02-13,"1,084,552,702","R$271,138,175.50",0.25,Moedas
2006-02-13,"921,445,728","R$460,722,864.00",0.50,Moedas
2006-02-13,"549,229,092","R$549,229,092.00",1.00,Cédulas
2006-02-13,"475,473,274","R$475,473,274.00",1.00,Moedas
2006-02-13,"356,561,921","R$713,123,842.00",2.00,Cédulas
2006-02-13,"274,847,625","R$1,374,238,125.00",5.00,Cédulas
2006-02-13,"750,029,896","R$7,500,298,960.00",10.00,Cédulas
2006-02-13,"227,175,044","R$4,543,500,880.00",20.00,Cédulas
2006-02-13,"925,105,198","R$46,255,259,900.00",50.00,Cédulas
2006-02-13,"20,151,868","R$2,015,186,800.00",100.00,Cédulas
2006-02-10,"3,185,081,772","R$31,850,817.72",0.01,Moedas
2006-02-10,"2,530,926,266","R$126,546,313.30",0.05,Moedas
2006-02-10,"2,712,622,655","R$271,262,265.50",0.10,Moedas
2006-02-10,"1,083,122,616","R$270,780,654.00",0.25,Moedas
2006-02-10,"921,282,780","R$460,641,390.00",0.50,Moedas
2006-02-10,"555,761,723","R$555,761,723.00",1.00,Cédulas
2006-02-10,"475,344,825","R$475,344,825.00",1.00,Moedas
2006-02-10,"356,962,711","R$713,925,422.00",2.00,Cédulas
2006-02-10,"275,712,970","R$1,378,564,850.00",5.00,Cédulas
2006-02-10,"760,027,074","R$7,600,270,740.00",10.00,Cédulas
2006-02-10,"231,355,771","R$4,627,115,420.00",20.00,Cédulas
2006-02-10,"940,620,769","R$47,031,038,450.00",50.00,Cédulas
2006-02-10,"20,166,303","R$2,016,630,300.00",100.00,Cédulas
2006-02-09,"3,185,296,672","R$31,852,966.72",0.01,Moedas
2006-02-09,"2,530,516,866","R$126,525,843.30",0.05,Moedas
2006-02-09,"2,708,282,256","R$270,828,225.60",0.10,Moedas
2006-02-09,"1,081,125,533","R$270,281,383.25",0.25,Moedas
2006-02-09,"919,518,430","R$459,759,215.00",0.50,Moedas
2006-02-09,"558,509,065","R$558,509,065.00",1.00,Cédulas
2006-02-09,"474,682,129","R$474,682,129.00",1.00,Moedas
2006-02-09,"357,548,815","R$715,097,630.00",2.00,Cédulas
2006-02-09,"276,004,335","R$1,380,021,675.00",5.00,Cédulas
2006-02-09,"763,030,319","R$7,630,303,190.00",10.00,Cédulas
2006-02-09,"232,334,539","R$4,646,690,780.00",20.00,Cédulas
2006-02-09,"945,968,416","R$47,298,420,800.00",50.00,Cédulas
2006-02-09,"20,218,301","R$2,021,830,100.00",100.00,Cédulas
2006-02-08,"3,185,290,172","R$31,852,901.72",0.01,Moedas
2006-02-08,"2,530,075,966","R$126,503,798.30",0.05,Moedas
2006-02-08,"2,707,962,256","R$270,796,225.60",0.10,Moedas
2006-02-08,"1,080,767,133","R$270,191,783.25",0.25,Moedas
2006-02-08,"919,192,330","R$459,596,165.00",0.50,Moedas
2006-02-08,"568,334,295","R$568,334,295.00",1.00,Cédulas
2006-02-08,"474,374,276","R$474,374,276.00",1.00,Moedas
2006-02-08,"357,892,499","R$715,784,998.00",2.00,Cédulas
2006-02-08,"275,980,655","R$1,379,903,275.00",5.00,Cédulas
2006-02-08,"769,698,814","R$7,696,988,140.00",10.00,Cédulas
2006-02-08,"236,597,452","R$4,731,949,040.00",20.00,Cédulas
2006-02-08,"956,049,268","R$47,802,463,400.00",50.00,Cédulas
2006-02-08,"20,317,675","R$2,031,767,500.00",100.00,Cédulas
2006-02-07,"3,185,291,172","R$31,852,911.72",0.01,Moedas
2006-02-07,"2,529,971,966","R$126,498,598.30",0.05,Moedas
2006-02-07,"2,707,935,056","R$270,793,505.60",0.10,Moedas
2006-02-07,"1,080,717,533","R$270,179,383.25",0.25,Moedas
2006-02-07,"919,172,530","R$459,586,265.00",0.50,Moedas
2006-02-07,"553,532,515","R$553,532,515.00",1.00,Cédulas
2006-02-07,"474,352,276","R$474,352,276.00",1.00,Moedas
2006-02-07,"357,575,816","R$715,151,632.00",2.00,Cédulas
2006-02-07,"276,130,358","R$1,380,651,790.00",5.00,Cédulas
2006-02-07,"775,216,864","R$7,752,168,640.00",10.00,Cédulas
2006-02-07,"239,122,812","R$4,782,456,240.00",20.00,Cédulas
2006-02-07,"962,210,438","R$48,110,521,900.00",50.00,Cédulas
2006-02-07,"20,345,015","R$2,034,501,500.00",100.00,Cédulas
2006-02-06,"3,185,162,473","R$31,851,624.73",0.01,Moedas
2006-02-06,"2,529,528,070","R$126,476,403.50",0.05,Moedas
2006-02-06,"2,707,532,557","R$270,753,255.70",0.10,Moedas
2006-02-06,"1,080,434,094","R$270,108,523.50",0.25,Moedas
2006-02-06,"918,936,934","R$459,468,467.00",0.50,Moedas
2006-02-06,"556,222,997","R$556,222,997.00",1.00,Cédulas
2006-02-06,"474,165,931","R$474,165,931.00",1.00,Moedas
2006-02-06,"357,609,385","R$715,218,770.00",2.00,Cédulas
2006-02-06,"276,191,594","R$1,380,957,970.00",5.00,Cédulas
2006-02-06,"774,842,565","R$7,748,425,650.00",10.00,Cédulas
2006-02-06,"241,609,787","R$4,832,195,740.00",20.00,Cédulas
2006-02-06,"964,593,990","R$48,229,699,500.00",50.00,Cédulas
2006-02-06,"20,395,712","R$2,039,571,200.00",100.00,Cédulas
2006-02-03,"3,185,144,073","R$31,851,440.73",0.01,Moedas
2006-02-03,"2,529,020,770","R$126,451,038.50",0.05,Moedas
2006-02-03,"2,705,984,457","R$270,598,445.70",0.10,Moedas
2006-02-03,"1,079,851,195","R$269,962,798.75",0.25,Moedas
2006-02-03,"918,284,434","R$459,142,217.00",0.50,Moedas
2006-02-03,"565,429,580","R$565,429,580.00",1.00,Cédulas
2006-02-03,"473,737,865","R$473,737,865.00",1.00,Moedas
2006-02-03,"357,204,245","R$714,408,490.00",2.00,Cédulas
2006-02-03,"275,476,775","R$1,377,383,875.00",5.00,Cédulas
2006-02-03,"764,315,794","R$7,643,157,940.00",10.00,Cédulas
2006-02-03,"239,078,719","R$4,781,574,380.00",20.00,Cédulas
2006-02-03,"954,679,542","R$47,733,977,100.00",50.00,Cédulas
2006-02-03,"20,330,685","R$2,033,068,500.00",100.00,Cédulas
2006-02-02,"3,185,099,573","R$31,850,995.73",0.01,Moedas
2006-02-02,"2,527,748,970","R$126,387,448.50",0.05,Moedas
2006-02-02,"2,704,143,157","R$270,414,315.70",0.10,Moedas
2006-02-02,"1,079,054,713","R$269,763,678.25",0.25,Moedas
2006-02-02,"917,532,737","R$458,766,368.50",0.50,Moedas
2006-02-02,"562,099,731","R$562,099,731.00",1.00,Cédulas
2006-02-02,"473,232,086","R$473,232,086.00",1.00,Moedas
2006-02-02,"356,022,753","R$712,045,506.00",2.00,Cédulas
2006-02-02,"274,294,514","R$1,371,472,570.00",5.00,Cédulas
2006-02-02,"739,817,057","R$7,398,170,570.00",10.00,Cédulas
2006-02-02,"227,471,249","R$4,549,424,980.00",20.00,Cédulas
2006-02-02,"928,687,597","R$46,434,379,850.00",50.00,Cédulas
2006-02-02,"20,285,561","R$2,028,556,100.00",100.00,Cédulas
2006-02-01,"3,185,198,573","R$31,851,985.73",0.01,Moedas
2006-02-01,"2,526,553,171","R$126,327,658.55",0.05,Moedas
2006-02-01,"2,702,182,457","R$270,218,245.70",0.10,Moedas
2006-02-01,"1,078,342,344","R$269,585,586.00",0.25,Moedas
2006-02-01,"916,813,985","R$458,406,992.50",0.50,Moedas
2006-02-01,"566,425,029","R$566,425,029.00",1.00,Cédulas
2006-02-01,"472,272,708","R$472,272,708.00",1.00,Moedas
2006-02-01,"354,928,700","R$709,857,400.00",2.00,Cédulas
2006-02-01,"273,298,718","R$1,366,493,590.00",5.00,Cédulas
2006-02-01,"723,600,938","R$7,236,009,380.00",10.00,Cédulas
2006-02-01,"221,857,250","R$4,437,145,000.00",20.00,Cédulas
2006-02-01,"908,475,931","R$45,423,796,550.00",50.00,Cédulas
2006-02-01,"20,172,580","R$2,017,258,000.00",100.00,Cédulas
2006-01-31,"3,185,191,373","R$31,851,913.73",0.01,Moedas
2006-01-31,"2,525,944,471","R$126,297,223.55",0.05,Moedas
2006-01-31,"2,699,644,859","R$269,964,485.90",0.10,Moedas
2006-01-31,"1,077,173,354","R$269,293,338.50",0.25,Moedas
2006-01-31,"916,378,035","R$458,189,017.50",0.50,Moedas
2006-01-31,"568,255,930","R$568,255,930.00",1.00,Cédulas
2006-01-31,"471,345,151","R$471,345,151.00",1.00,Moedas
2006-01-31,"354,655,807","R$709,311,614.00",2.00,Cédulas
2006-01-31,"272,330,926","R$1,361,654,630.00",5.00,Cédulas
2006-01-31,"711,548,056","R$7,115,480,560.00",10.00,Cédulas
2006-01-31,"218,519,621","R$4,370,392,420.00",20.00,Cédulas
2006-01-31,"889,923,360","R$44,496,168,000.00",50.00,Cédulas
2006-01-31,"20,161,150","R$2,016,115,000.00",100.00,Cédulas
2006-01-30,"3,185,185,873","R$31,851,858.73",0.01,Moedas
2006-01-30,"2,525,287,371","R$126,264,368.55",0.05,Moedas
2006-01-30,"2,697,645,559","R$269,764,555.90",0.10,Moedas
2006-01-30,"1,076,361,754","R$269,090,438.50",0.25,Moedas
2006-01-30,"915,863,135","R$457,931,567.50",0.50,Moedas
2006-01-30,"559,570,327","R$559,570,327.00",1.00,Cédulas
2006-01-30,"470,744,134","R$470,744,134.00",1.00,Moedas
2006-01-30,"354,941,181","R$709,882,362.00",2.00,Cédulas
2006-01-30,"272,212,644","R$1,361,063,220.00",5.00,Cédulas
2006-01-30,"705,611,124","R$7,056,111,240.00",10.00,Cédulas
2006-01-30,"215,525,589","R$4,310,511,780.00",20.00,Cédulas
2006-01-30,"877,702,074","R$43,885,103,700.00",50.00,Cédulas
2006-01-30,"20,153,151","R$2,015,315,100.00",100.00,Cédulas
2006-01-27,"3,185,194,373","R$31,851,943.73",0.01,Moedas
2006-01-27,"2,525,127,371","R$126,256,368.55",0.05,Moedas
2006-01-27,"2,697,264,059","R$269,726,405.90",0.10,Moedas
2006-01-27,"1,076,288,068","R$269,072,017.00",0.25,Moedas
2006-01-27,"915,841,038","R$457,920,519.00",0.50,Moedas
2006-01-27,"565,117,865","R$565,117,865.00",1.00,Cédulas
2006-01-27,"470,604,267","R$470,604,267.00",1.00,Moedas
2006-01-27,"354,873,152","R$709,746,304.00",2.00,Cédulas
2006-01-27,"272,291,236","R$1,361,456,180.00",5.00,Cédulas
2006-01-27,"705,353,324","R$7,053,533,240.00",10.00,Cédulas
2006-01-27,"216,243,242","R$4,324,864,840.00",20.00,Cédulas
2006-01-27,"874,685,870","R$43,734,293,500.00",50.00,Cédulas
2006-01-27,"20,120,043","R$2,012,004,300.00",100.00,Cédulas
2006-01-26,"3,185,194,374","R$31,851,943.74",0.01,Moedas
2006-01-26,"2,524,650,071","R$126,232,503.55",0.05,Moedas
2006-01-26,"2,696,727,760","R$269,672,776.00",0.10,Moedas
2006-01-26,"1,076,009,579","R$269,002,394.75",0.25,Moedas
2006-01-26,"915,636,747","R$457,818,373.50",0.50,Moedas
2006-01-26,"571,144,636","R$571,144,636.00",1.00,Cédulas
2006-01-26,"470,349,556","R$470,349,556.00",1.00,Moedas
2006-01-26,"354,654,508","R$709,309,016.00",2.00,Cédulas
2006-01-26,"272,059,176","R$1,360,295,880.00",5.00,Cédulas
2006-01-26,"701,752,232","R$7,017,522,320.00",10.00,Cédulas
2006-01-26,"213,249,167","R$4,264,983,340.00",20.00,Cédulas
2006-01-26,"868,684,880","R$43,434,244,000.00",50.00,Cédulas
2006-01-26,"20,134,632","R$2,013,463,200.00",100.00,Cédulas
2006-01-25,"3,185,194,174","R$31,851,941.74",0.01,Moedas
2006-01-25,"2,524,367,071","R$126,218,353.55",0.05,Moedas
2006-01-25,"2,692,967,760","R$269,296,776.00",0.10,Moedas
2006-01-25,"1,075,393,209","R$268,848,302.25",0.25,Moedas
2006-01-25,"914,712,350","R$457,356,175.00",0.50,Moedas
2006-01-25,"549,021,942","R$549,021,942.00",1.00,Cédulas
2006-01-25,"468,634,296","R$468,634,296.00",1.00,Moedas
2006-01-25,"354,568,384","R$709,136,768.00",2.00,Cédulas
2006-01-25,"272,572,275","R$1,362,861,375.00",5.00,Cédulas
2006-01-25,"703,701,455","R$7,037,014,550.00",10.00,Cédulas
2006-01-25,"214,415,564","R$4,288,311,280.00",20.00,Cédulas
2006-01-25,"869,142,041","R$43,457,102,050.00",50.00,Cédulas
2006-01-25,"20,159,105","R$2,015,910,500.00",100.00,Cédulas
2006-01-24,"3,185,205,174","R$31,852,051.74",0.01,Moedas
2006-01-24,"2,524,054,671","R$126,202,733.55",0.05,Moedas
2006-01-24,"2,692,361,560","R$269,236,156.00",0.10,Moedas
2006-01-24,"1,075,189,776","R$268,797,444.00",0.25,Moedas
2006-01-24,"914,565,877","R$457,282,938.50",0.50,Moedas
2006-01-24,"558,108,630","R$558,108,630.00",1.00,Cédulas
2006-01-24,"468,445,556","R$468,445,556.00",1.00,Moedas
2006-01-24,"354,961,239","R$709,922,478.00",2.00,Cédulas
2006-01-24,"273,193,617","R$1,365,968,085.00",5.00,Cédulas
2006-01-24,"708,964,264","R$7,089,642,640.00",10.00,Cédulas
2006-01-24,"216,966,198","R$4,339,323,960.00",20.00,Cédulas
2006-01-24,"873,924,716","R$43,696,235,800.00",50.00,Cédulas
2006-01-24,"20,194,807","R$2,019,480,700.00",100.00,Cédulas
2006-01-23,"3,185,144,099","R$31,851,440.99",0.01,Moedas
2006-01-23,"2,520,935,781","R$126,046,789.05",0.05,Moedas
2006-01-23,"2,687,479,477","R$268,747,947.70",0.10,Moedas
2006-01-23,"1,073,421,110","R$268,355,277.50",0.25,Moedas
2006-01-23,"913,298,592","R$456,649,296.00",0.50,Moedas
2006-01-23,"563,234,975","R$563,234,975.00",1.00,Cédulas
2006-01-23,"466,675,498","R$466,675,498.00",1.00,Moedas
2006-01-23,"355,592,219","R$711,184,438.00",2.00,Cédulas
2006-01-23,"274,259,725","R$1,371,298,625.00",5.00,Cédulas
2006-01-23,"723,669,174","R$7,236,691,740.00",10.00,Cédulas
2006-01-23,"223,863,726","R$4,477,274,520.00",20.00,Cédulas
2006-01-23,"889,670,993","R$44,483,549,650.00",50.00,Cédulas
2006-01-23,"20,242,687","R$2,024,268,700.00",100.00,Cédulas
2006-01-20,"3,184,907,099","R$31,849,070.99",0.01,Moedas
2006-01-20,"2,520,379,302","R$126,018,965.10",0.05,Moedas
2006-01-20,"2,686,734,519","R$268,673,451.90",0.10,Moedas
2006-01-20,"1,072,978,071","R$268,244,517.75",0.25,Moedas
2006-01-20,"913,147,653","R$456,573,826.50",0.50,Moedas
2006-01-20,"562,865,264","R$562,865,264.00",1.00,Cédulas
2006-01-20,"466,125,900","R$466,125,900.00",1.00,Moedas
2006-01-20,"355,856,902","R$711,713,804.00",2.00,Cédulas
2006-01-20,"274,792,864","R$1,373,964,320.00",5.00,Cédulas
2006-01-20,"732,954,481","R$7,329,544,810.00",10.00,Cédulas
2006-01-20,"227,414,131","R$4,548,282,620.00",20.00,Cédulas
2006-01-20,"899,995,170","R$44,999,758,500.00",50.00,Cédulas
2006-01-20,"20,279,881","R$2,027,988,100.00",100.00,Cédulas
2006-01-19,"3,184,894,589","R$31,848,945.89",0.01,Moedas
2006-01-19,"2,520,287,094","R$126,014,354.70",0.05,Moedas
2006-01-19,"2,686,678,718","R$268,667,871.80",0.10,Moedas
2006-01-19,"1,073,022,916","R$268,255,729.00",0.25,Moedas
2006-01-19,"913,057,117","R$456,528,558.50",0.50,Moedas
2006-01-19,"571,696,766","R$571,696,766.00",1.00,Cédulas
2006-01-19,"466,102,680","R$466,102,680.00",1.00,Moedas
2006-01-19,"355,919,059","R$711,838,118.00",2.00,Cédulas
2006-01-19,"275,223,335","R$1,376,116,675.00",5.00,Cédulas
2006-01-19,"734,062,165","R$7,340,621,650.00",10.00,Cédulas
2006-01-19,"226,824,503","R$4,536,490,060.00",20.00,Cédulas
2006-01-19,"898,994,138","R$44,949,706,900.00",50.00,Cédulas
2006-01-19,"20,233,047","R$2,023,304,700.00",100.00,Cédulas
2006-01-18,"3,184,891,596","R$31,848,915.96",0.01,Moedas
2006-01-18,"2,519,443,098","R$125,972,154.90",0.05,Moedas
2006-01-18,"2,682,430,182","R$268,243,018.20",0.10,Moedas
2006-01-18,"1,071,510,119","R$267,877,529.75",0.25,Moedas
2006-01-18,"912,799,809","R$456,399,904.50",0.50,Moedas
2006-01-18,"579,696,953","R$579,696,953.00",1.00,Cédulas
2006-01-18,"464,707,698","R$464,707,698.00",1.00,Moedas
2006-01-18,"356,515,088","R$713,030,176.00",2.00,Cédulas
2006-01-18,"276,007,938","R$1,380,039,690.00",5.00,Cédulas
